wikidata_id	entity_types	source	source_locale	target_locale	Named_Entity	Label	Also known as
Q305419	['Place of worship']	What is the significance of the Basilica of Our Lady of Guadalupe in Mexican culture?	en	de	Basilica of Our Lady of Guadalupe	Basilika Unserer Lieben Frau von Guadalupe	
Q305419	['Place of worship']	What type of building is the Basilica of Our Lady of Guadalupe?	en	de	Basilica of Our Lady of Guadalupe	Basilika Unserer Lieben Frau von Guadalupe	
Q305419	['Place of worship']	How many times has the Basilica of Our Lady of Guadalupe been rebuilt?	en	de	Basilica of Our Lady of Guadalupe	Basilika Unserer Lieben Frau von Guadalupe	
Q310549	['Musical work']	When was the Mass in B minor composed?	en	de	Mass in B minor	h-Moll-Messe	BWV 232; Hohe Messe in h-Moll; Messe in h-Moll
Q310549	['Musical work']	Who composed the Mass in B minor?	en	de	Mass in B minor	h-Moll-Messe	BWV 232; Hohe Messe in h-Moll; Messe in h-Moll
Q310549	['Musical work']	What type of musical work is the Mass in B minor?	en	de	Mass in B minor	h-Moll-Messe	BWV 232; Hohe Messe in h-Moll; Messe in h-Moll
Q312491	['Person']	When did John Malalas live and write his chronicles?	en	de	John Malalas	Johannes Malalas	Johannes Antiochenus; Malalas
Q312491	['Person']	What nationality was John Malalas?	en	de	John Malalas	Johannes Malalas	Johannes Antiochenus; Malalas
Q312491	['Person']	What is John Malalas most known for in the field of history?	en	de	John Malalas	Johannes Malalas	Johannes Antiochenus; Malalas
Q3133305	['Musical work']	How many instruments are typically involved in performing the String Quartet No. 21?	en	de	String Quartet No. 21	21. Streichquartett	
Q3133305	['Musical work']	What is the genre of the String Quartet No. 21?	en	de	String Quartet No. 21	21. Streichquartett	
Q3133305	['Musical work']	Which composer is known for composing the String Quartet No. 21?	en	de	String Quartet No. 21	21. Streichquartett	
Q31416	['Place of worship', 'Landmark']	Is the Antoniev Monastery a popular place of worship?	en	de	Antoniev Monastery	Antoniuskloster	
Q31416	['Place of worship', 'Landmark']	Where is the Antoniev Monastery located?	en	de	Antoniev Monastery	Antoniuskloster	
Q31416	['Place of worship', 'Landmark']	What is the significance of the Antoniev Monastery?	en	de	Antoniev Monastery	Antoniuskloster	
Q3206562	['Movie']	Who is the main actor or actress in Slave Girl?	en	de	Slave Girl	Die falsche Sklavin	
Q3206562	['Movie']	What year was the movie Slave Girl released?	en	de	Slave Girl	Die falsche Sklavin	
Q3206562	['Movie']	Which genre does the movie Slave Girl belong to?	en	de	Slave Girl	Die falsche Sklavin	
Q3224451	['Artwork']	Is The Stationmaster based on a true story?	en	de	The Stationmaster	Der Postmeister	
Q3224451	['Artwork']	What is the genre of The Stationmaster?	en	de	The Stationmaster	Der Postmeister	
Q3224451	['Artwork']	How would you describe The Stationmaster in one word?	en	de	The Stationmaster	Der Postmeister	
Q3233113	['Movie']	Can you provide a brief summary of the plot of Warriors of Virtue?	en	de	Warriors of Virtue	Die Krieger des Tao-Universums	Creature Zone
Q3233113	['Movie']	When was the film Warriors of Virtue released?	en	de	Warriors of Virtue	Die Krieger des Tao-Universums	Creature Zone
Q3233113	['Movie']	What is the genre of the movie Warriors of Virtue?	en	de	Warriors of Virtue	Die Krieger des Tao-Universums	Creature Zone
Q3246973	['Food']	What are some popular dishes that include black-eyed peas?	en	de	black-eyed pea	Vigna unguiculata subsp. unguiculata	Augenbohne
Q3246973	['Food']	Are black-eyed peas a type of cowpea?	en	de	black-eyed pea	Vigna unguiculata subsp. unguiculata	Augenbohne
Q3246973	['Food']	How are black-eyed peas typically prepared?	en	de	black-eyed pea	Vigna unguiculata subsp. unguiculata	Augenbohne
Q3323634	['Food']	Can fresh cheese be easily made at home?	en	de	fresh cheese	Frischkäse	
Q3323634	['Food']	How long does it take to make fresh cheese from start to finish?	en	de	fresh cheese	Frischkäse	
Q3323634	['Food']	What are some common culinary uses for fresh cheese?	en	de	fresh cheese	Frischkäse	
Q333280	['Musical work']	How many beats are in each measure of the Minuet in G major?	en	de	Minuet in G major	Menuett G-Dur	
Q333280	['Musical work']	Who is the composer of the Minuet in G major?	en	de	Minuet in G major	Menuett G-Dur	
Q333280	['Musical work']	What key is the Minuet in G major written in?	en	de	Minuet in G major	Menuett G-Dur	
Q334199	['Place of worship']	In which country is the Monastery of Saint-Paul-de-Mausole found?	en	de	Monastery of Saint-Paul-de-Mausole	Abtei Saint-Paul-de-Mausole	
Q334199	['Place of worship']	What type of building is the Monastery of Saint-Paul-de-Mausole?	en	de	Monastery of Saint-Paul-de-Mausole	Abtei Saint-Paul-de-Mausole	
Q334199	['Place of worship']	What is the name of the region where the Monastery of Saint-Paul-de-Mausole is situated?	en	de	Monastery of Saint-Paul-de-Mausole	Abtei Saint-Paul-de-Mausole	
Q3369166	['Movie']	What country is the film Can You Whistle, Johanna? from?	en	de	Can You Whistle, Johanna?	Opa gesucht!	Kannst Du pfeifen, Johanna?; Kan du vissla Johanna?
Q3369166	['Movie']	When was the movie Can You Whistle, Johanna? released?	en	de	Can You Whistle, Johanna?	Opa gesucht!	Kannst Du pfeifen, Johanna?; Kan du vissla Johanna?
Q3369166	['Movie']	Who is Johanna in the movie Can You Whistle, Johanna??	en	de	Can You Whistle, Johanna?	Opa gesucht!	Kannst Du pfeifen, Johanna?; Kan du vissla Johanna?
Q347374	['Person']	Who is the son of Prince Gustaf Adolf, Duke of Västerbotten?	en	de	Prince Gustaf Adolf, Duke of Västerbotten	Gustav Adolf Erbprinz von Schweden	Gustav Adolf
Q347374	['Person']	Who was the father of Prince Gustaf Adolf, Duke of Västerbotten?	en	de	Prince Gustaf Adolf, Duke of Västerbotten	Gustav Adolf Erbprinz von Schweden	Gustav Adolf
Q347374	['Person']	When was Prince Gustaf Adolf, Duke of Västerbotten born?	en	de	Prince Gustaf Adolf, Duke of Västerbotten	Gustav Adolf Erbprinz von Schweden	Gustav Adolf
Q3485664	['Musical work']	What is the opus number of Six Pieces for Piano, Op. 118?	en	de	Six Pieces for Piano, Op. 118	Sechs Stücke für Klavier	Sechs Klavierstücke; 6 Klavierstücke
Q3485664	['Musical work']	Who composed the Six Pieces for Piano, Op. 118?	en	de	Six Pieces for Piano, Op. 118	Sechs Stücke für Klavier	Sechs Klavierstücke; 6 Klavierstücke
Q3485664	['Musical work']	How many pieces are included in Six Pieces for Piano, Op. 118?	en	de	Six Pieces for Piano, Op. 118	Sechs Stücke für Klavier	Sechs Klavierstücke; 6 Klavierstücke
Q3620148	['Place of worship']	Who was allowed to enter the Holy of Holies?	en	de	Holy of Holies	Allerheiligstes	
Q3620148	['Place of worship']	Where was the Holy of Holies located?	en	de	Holy of Holies	Allerheiligstes	
Q3620148	['Place of worship']	What was the purpose of the Holy of Holies in worship?	en	de	Holy of Holies	Allerheiligstes	
Q372907	['Musical work']	Can you provide any details about the Violin Concerto?	en	de	Violin Concerto	Violinkonzert	Violinkonzert D-Dur op. 35
Q372907	['Musical work']	What type of musical work is the Violin Concerto?	en	de	Violin Concerto	Violinkonzert	Violinkonzert D-Dur op. 35
Q372907	['Musical work']	How would you describe the Violin Concerto by Tchaikovsky?	en	de	Violin Concerto	Violinkonzert	Violinkonzert D-Dur op. 35
Q3821338	['Movie']	Which country is the main focus of the documentary film Ballad of the Little Soldier?	en	de	Ballad of the Little Soldier	Ballade vom kleinen Soldaten	
Q3821338	['Movie']	What is the genre of the movie Ballad of the Little Soldier?	en	de	Ballad of the Little Soldier	Ballade vom kleinen Soldaten	
Q3821338	['Movie']	When was the movie Ballad of the Little Soldier released?	en	de	Ballad of the Little Soldier	Ballade vom kleinen Soldaten	
Q3925518	['Artwork']	Who created the Siena Cathedral Pulpit?	en	de	Siena Cathedral Pulpit	Kanzel in der Kathedrale, Siena	Kanzel im Dom von Siena
Q3925518	['Artwork']	Where is the Siena Cathedral Pulpit located?	en	de	Siena Cathedral Pulpit	Kanzel in der Kathedrale, Siena	Kanzel im Dom von Siena
Q3925518	['Artwork']	What is the historical significance of the Siena Cathedral Pulpit?	en	de	Siena Cathedral Pulpit	Kanzel in der Kathedrale, Siena	Kanzel im Dom von Siena
Q4024504	['Person', 'Fictional entity']	What are some notable characteristics of Uncle Henry in L. Frank Baum's Oz-series?	en	de	Uncle Henry	Onkel Henry	
Q4024504	['Person', 'Fictional entity']	What role does Uncle Henry play in L. Frank Baum's Oz-series?	en	de	Uncle Henry	Onkel Henry	
Q4024504	['Person', 'Fictional entity']	How does Uncle Henry relate to the main character in L. Frank Baum's Oz-series?	en	de	Uncle Henry	Onkel Henry	
Q40309	['Artwork', 'Book']	Which part of the Bible does the Acts of the Apostles belong to?	en	de	Acts of the Apostles	Apostelgeschichte	Pfingstgeschichte; Actus Apostolorum; Apostelgeschichte des Lukas
Q40309	['Artwork', 'Book']	Is the Acts of the Apostles considered a book or an artwork?	en	de	Acts of the Apostles	Apostelgeschichte	Pfingstgeschichte; Actus Apostolorum; Apostelgeschichte des Lukas
Q40309	['Artwork', 'Book']	What type of book is the Acts of the Apostles?	en	de	Acts of the Apostles	Apostelgeschichte	Pfingstgeschichte; Actus Apostolorum; Apostelgeschichte des Lukas
Q403351	['Musical work']	Is String Quartet No. 2 a well-known composition?	en	de	String Quartet No. 2	2. Streichquartett	
Q403351	['Musical work']	What type of musical work is String Quartet No. 2?	en	de	String Quartet No. 2	2. Streichquartett	
Q41359	['Artwork', 'Book']	What type of artwork is inspired by Kurt Vonnegut's Cat's Cradle?	en	de	Cat's Cradle	Katzenwiege	
Q41359	['Artwork', 'Book']	In what year was Cat's Cradle published?	en	de	Cat's Cradle	Katzenwiege	
Q41359	['Artwork', 'Book']	What are some of the major themes explored in the novel Cat's Cradle?	en	de	Cat's Cradle	Katzenwiege	
Q4150068	['Artwork']	Where can one view or experience the artwork The Storm by Alexander Ostrovsky?	en	de	The Storm	Gewitter	Das Gewitter
Q4150068	['Artwork']	Who is the main character in the artwork The Storm by Alexander Ostrovsky?	en	de	The Storm	Gewitter	Das Gewitter
Q4150068	['Artwork']	How does The Storm play by Alexander Ostrovsky reflect the social dynamics of its time?	en	de	The Storm	Gewitter	Das Gewitter
Q41663451	['Artwork', 'Book']	What is the main theme or storyline of The Long Way to a Small, Angry Planet?	en	de	The Long Way to a Small, Angry Planet	Der lange Weg zu einem kleinen zornigen Planeten	
Q41663451	['Artwork', 'Book']	What genre does The Long Way to a Small, Angry Planet belong to?	en	de	The Long Way to a Small, Angry Planet	Der lange Weg zu einem kleinen zornigen Planeten	
Q41663451	['Artwork', 'Book']	What year was The Long Way to a Small, Angry Planet published?	en	de	The Long Way to a Small, Angry Planet	Der lange Weg zu einem kleinen zornigen Planeten	
Q4198639	['Landmark']	What is the significance of the Izmaylovo Estate?	en	de	Izmaylovo Estate	Ismailowo	
Q4198639	['Landmark']	Where is the Izmaylovo Estate located?	en	de	Izmaylovo Estate	Ismailowo	
Q4198639	['Landmark']	How would you describe the Izmaylovo Estate in Russia?	en	de	Izmaylovo Estate	Ismailowo	
Q4201575	['Landmark']	How did the Marx-Engels-Lenin Institute contribute to the study of Marxism in the Soviet Union?	en	de	Marx-Engels-Lenin Institute	Institut für Marxismus-Leninismus beim ZK der KPdSU	
Q4201575	['Landmark']	Can you briefly explain what the Marx-Engels-Lenin Institute was used for in the Soviet Union?	en	de	Marx-Engels-Lenin Institute	Institut für Marxismus-Leninismus beim ZK der KPdSU	
Q4201575	['Landmark']	Where is the location of the Marx-Engels-Lenin Institute?	en	de	Marx-Engels-Lenin Institute	Institut für Marxismus-Leninismus beim ZK der KPdSU	
Q42826001	['Artwork']	Is The Silent Death a novel or a painting?	en	de	The Silent Death	Der stumme Tod	
Q42826001	['Artwork']	Who is the author of The Silent Death?	en	de	The Silent Death	Der stumme Tod	
Q42826001	['Artwork']	What nationality is Volker Kutscher, the author of The Silent Death?	en	de	The Silent Death	Der stumme Tod	
Q4354348	['Fictional entity', 'Person']	Is Tam Sventon a real or fictional character?	en	de	Tam Sventon	Teffan Tiegelmann	
Q4354348	['Fictional entity', 'Person']	Where is Tam Sventon based?	en	de	Tam Sventon	Teffan Tiegelmann	
Q4354348	['Fictional entity', 'Person']	What is Tam Sventon's profession?	en	de	Tam Sventon	Teffan Tiegelmann	
Q437869	['Person']	Where was Evagrius Ponticus from?	en	de	Evagrius Ponticus	Euagrios Pontikos	Evagrios Pontikos; Evagrius Ponticus; Evagrius von Pontus; Euagrios Pontikus
Q437869	['Person']	What was Evagrius Ponticus known for?	en	de	Evagrius Ponticus	Euagrios Pontikos	Evagrios Pontikos; Evagrius Ponticus; Evagrius von Pontus; Euagrios Pontikus
Q437869	['Person']	When did Evagrius Ponticus live?	en	de	Evagrius Ponticus	Euagrios Pontikos	Evagrios Pontikos; Evagrius Ponticus; Evagrius von Pontus; Euagrios Pontikus
Q43968	['Movie']	Who are the main characters in the movie The Trapp Family?	en	de	The Trapp Family	Die Trapp-Familie	Die Trappfamilie
Q43968	['Movie']	What year was the movie The Trapp Family released?	en	de	The Trapp Family	Die Trapp-Familie	Die Trappfamilie
Q43968	['Movie']	What is the genre of the movie The Trapp Family?	en	de	The Trapp Family	Die Trapp-Familie	Die Trappfamilie
Q4406483	['Movie']	What year was The Most Charming and Attractive, directed by Gerald Bezhanov, released?	en	de	The Most Charming and Attractive	Die Allerschönste	
Q4406483	['Movie']	Who directed the film titled The Most Charming and Attractive in 1985?	en	de	The Most Charming and Attractive	Die Allerschönste	
Q4406483	['Movie']	Who is the director of the 1985 film called The Most Charming and Attractive?	en	de	The Most Charming and Attractive	Die Allerschönste	
Q44064	['Food']	What are the health benefits of eating sockeye salmon?	en	de	sockeye salmon	Rotlachs	Oncorhynchus nerka
Q44064	['Food']	Where is sockeye salmon commonly found?	en	de	sockeye salmon	Rotlachs	Oncorhynchus nerka
Q44064	['Food']	How is sockeye salmon typically cooked?	en	de	sockeye salmon	Rotlachs	Oncorhynchus nerka
Q4504846	['Landmark']	How significant is the Saint Nicholas Church on Lipno Island to the local community?	en	de	Saint Nicholas Church on Lipno Island	St.-Nikolaus-Kirche	
Q4504846	['Landmark']	What is the architectural style of the Saint Nicholas Church on Lipno Island?	en	de	Saint Nicholas Church on Lipno Island	St.-Nikolaus-Kirche	
Q4504846	['Landmark']	When was the Saint Nicholas Church on Lipno Island built?	en	de	Saint Nicholas Church on Lipno Island	St.-Nikolaus-Kirche	
Q469199	['Person']	What was Victorinus of Pettau's contribution to Christianity?	en	de	Victorinus of Pettau	Victorinus von Poetovio	Viktorin von Pettau
Q469199	['Person']	What century did Victorinus of Pettau live in?	en	de	Victorinus of Pettau	Victorinus von Poetovio	Viktorin von Pettau
Q469199	['Person']	Is Victorinus of Pettau still studied or remembered today?	en	de	Victorinus of Pettau	Victorinus von Poetovio	Viktorin von Pettau
Q476529	['Place of worship']	How would you describe Winchester Cathedral?	en	de	Winchester Cathedral	Kathedrale von Winchester	Winchester Cathedral
Q476529	['Place of worship']	What type of place is Winchester Cathedral?	en	de	Winchester Cathedral	Kathedrale von Winchester	Winchester Cathedral
Q476529	['Place of worship']	Where is Winchester Cathedral located in England?	en	de	Winchester Cathedral	Kathedrale von Winchester	Winchester Cathedral
Q477752	['Fictional entity']	What is the purpose of the Rules of Acquisition in the fictional world they originate from?	en	de	Rules of Acquisition	Erwerbsregeln	Erwerbsregeln der Ferengi; Heilige Regeln des Erwerbs
Q477752	['Fictional entity']	How many Rules of Acquisition are there in the Ferengi Rule Book?	en	de	Rules of Acquisition	Erwerbsregeln	Erwerbsregeln der Ferengi; Heilige Regeln des Erwerbs
Q477752	['Fictional entity']	Can you give an example of a Rule of Acquisition from the fictional entity called the Rules of Acquisition?	en	de	Rules of Acquisition	Erwerbsregeln	Erwerbsregeln der Ferengi; Heilige Regeln des Erwerbs
Q4880827	['Artwork', 'Book']	When was the book Behind the Beautiful Forevers published?	en	de	Behind the Beautiful Forevers	Annawadi oder Der Traum von einem anderen Leben	
Q4880827	['Artwork', 'Book']	What is the subject matter of the book Behind the Beautiful Forevers?	en	de	Behind the Beautiful Forevers	Annawadi oder Der Traum von einem anderen Leben	
Q4880827	['Artwork', 'Book']	What genre does the book Behind the Beautiful Forevers belong to?	en	de	Behind the Beautiful Forevers	Annawadi oder Der Traum von einem anderen Leben	
Q4882997	['Person']	Where are Belizean Creole people primarily located?	en	de	Belizean Creole people	Belize-Kreolen	
Q4882997	['Person']	What two ethnic groups make up the ancestry of Belizean Creole people?	en	de	Belizean Creole people	Belize-Kreolen	
Q4882997	['Person']	What was the main profession of European ancestors of Belizean Creole people?	en	de	Belizean Creole people	Belize-Kreolen	
Q502384	['Movie']	Name one actor or actress in the movie Gone in 60 Seconds.	en	de	Gone in 60 Seconds	Nur noch 60 Sekunden	
Q502384	['Movie']	What year was the movie Gone in 60 Seconds released?	en	de	Gone in 60 Seconds	Nur noch 60 Sekunden	
Q502384	['Movie']	How long does it take for things to disappear in Gone in 60 Seconds?	en	de	Gone in 60 Seconds	Nur noch 60 Sekunden	
Q513229	['Person']	Who is Thimo the Brave, Count of Wettin?	en	de	Thimo the Brave, Count of Wettin	Thimo von Wettin	
Q51664	['Person']	What are some key beliefs about Jesus in Islam?	en	de	Jesus in Islam	Isa ibn Maryam	ʿĪsā ibn Maryam
Q51664	['Person']	Who is Jesus in Islam and what role does he play?	en	de	Jesus in Islam	Isa ibn Maryam	ʿĪsā ibn Maryam
Q52316	['Fictional entity']	How does the Rebel Alliance oppose the Galactic Empire?	en	de	Rebel Alliance	Rebellen-Allianz	Allianz zur Wiederherstellung der Republik; Rebellenallianz
Q52316	['Fictional entity']	What is the main goal of the Rebel Alliance?	en	de	Rebel Alliance	Rebellen-Allianz	Allianz zur Wiederherstellung der Republik; Rebellenallianz
Q52316	['Fictional entity']	Which planets are known to be strongholds for the Rebel Alliance?	en	de	Rebel Alliance	Rebellen-Allianz	Allianz zur Wiederherstellung der Republik; Rebellenallianz
Q52347	['Fictional entity']	What is the symbol of the Galactic Empire in the Star Wars universe?	en	de	Galactic Empire	Galaktisches Imperium	
Q52347	['Fictional entity']	Which Star Wars movie prominently features the rise of the Galactic Empire?	en	de	Galactic Empire	Galaktisches Imperium	
Q5422772	['Artwork']	Can you provide a brief description of Eyeless in Gaza?	en	de	Eyeless in Gaza	Augenlos in Gaza	
Q5422772	['Artwork']	Who is the author of the novel Eyeless in Gaza?	en	de	Eyeless in Gaza	Augenlos in Gaza	
Q5422772	['Artwork']	What type of artwork is Eyeless in Gaza?	en	de	Eyeless in Gaza	Augenlos in Gaza	
Q5434353	['Fictional entity']	How do fantasy maps inspire readers and enhance their engagement with the story?	en	de	fantasy map	Fantasiekarte	Phantasiekarte
Q5434353	['Fictional entity']	How does a fantasy map differ from a real-world map?	en	de	fantasy map	Fantasiekarte	Phantasiekarte
Q5434353	['Fictional entity']	What purpose does a fantasy map serve in storytelling?	en	de	fantasy map	Fantasiekarte	Phantasiekarte
Q547209	['Movie']	Who were the main actors in Silk Stockings?	en	de	Silk Stockings	Seidenstrümpfe	
Q547209	['Movie']	What year was Silk Stockings released?	en	de	Silk Stockings	Seidenstrümpfe	
Q547209	['Movie']	What is the genre of the movie Silk Stockings?	en	de	Silk Stockings	Seidenstrümpfe	
Q550346	['Landmark']	What architectural style is the Cathedral of Saint Demetrius?	en	de	Cathedral of Saint Demetrius	Demetrios-Kathedrale (Wladimir)	
Q550346	['Landmark']	When was the Cathedral of Saint Demetrius built?	en	de	Cathedral of Saint Demetrius	Demetrios-Kathedrale (Wladimir)	
Q550346	['Landmark']	Where is the Cathedral of Saint Demetrius located?	en	de	Cathedral of Saint Demetrius	Demetrios-Kathedrale (Wladimir)	
Q5531958	['Book']	Who is responsible for implementing the guidelines outlined in the General Instruction of the Roman Missal?	en	de	General Instruction of the Roman Missal	Allgemeine Einführung in das Römische Messbuch	
Q5531958	['Book']	How does the General Instruction of the Roman Missal govern the celebration of Mass?	en	de	General Instruction of the Roman Missal	Allgemeine Einführung in das Römische Messbuch	
Q5531958	['Book']	What is the significance of the General Instruction of the Roman Missal in the Roman Rite?	en	de	General Instruction of the Roman Missal	Allgemeine Einführung in das Römische Messbuch	
Q56284270	['TV series']	Where can viewers watch episodes of My Lottery Dream Home?	en	de	My Lottery Dream Home	Jackpot! - Hauptpreis Traumhaus	
Q56284270	['TV series']	Who hosts the American reality TV series My Lottery Dream Home?	en	de	My Lottery Dream Home	Jackpot! - Hauptpreis Traumhaus	
Q56284270	['TV series']	How many seasons of My Lottery Dream Home have been aired?	en	de	My Lottery Dream Home	Jackpot! - Hauptpreis Traumhaus	
Q571559	['Person']	Where was Rudolph, Duke of Lorraine from?	en	de	Rudolph, Duke of Lorraine	Rudolf	
Q571559	['Person']	What role did Rudolph, Duke of Lorraine hold?	en	de	Rudolph, Duke of Lorraine	Rudolf	
Q571559	['Person']	When did Rudolph, Duke of Lorraine live?	en	de	Rudolph, Duke of Lorraine	Rudolf	
Q578262	['Musical work']	When was the Scythian Suite first performed?	en	de	Scythian Suite	Skythische Suite	
Q578262	['Musical work']	Who composed the Scythian Suite?	en	de	Scythian Suite	Skythische Suite	
Q578262	['Musical work']	How many movements are in the Scythian Suite?	en	de	Scythian Suite	Skythische Suite	
Q59242746	['TV series']	Is Motown Magic an Australian-American collaboration?	en	de	Motown Magic	Magie in Motown	
Q59242746	['TV series']	What type of TV series is Motown Magic?	en	de	Motown Magic	Magie in Motown	
Q59242746	['TV series']	Where is Motown Magic produced?	en	de	Motown Magic	Magie in Motown	
Q59543	['Movie']	What genre is the movie Son of the Bride?	en	de	Son of the Bride	Der Sohn der Braut	El hijo de la novia
Q59543	['Movie']	When was Son of the Bride released?	en	de	Son of the Bride	Der Sohn der Braut	El hijo de la novia
Q59543	['Movie']	Can you provide a brief synopsis of the film Son of the Bride?	en	de	Son of the Bride	Der Sohn der Braut	El hijo de la novia
Q597114	['Artwork']	Who painted the Death of the Virgin?	en	de	Death of the Virgin	Der Tod Mariens	Tod Mariä; Der Marientod
Q602358	['Book']	How many volumes does the Brockhaus and Efron Encyclopedic Dictionary consist of?	en	de	Brockhaus and Efron Encyclopedic Dictionary	Brockhaus-Efron	Enzyklopädisches Wörterbuch von Brockhaus und Efron
Q602358	['Book']	How would you describe the content of the Brockhaus and Efron Encyclopedic Dictionary?	en	de	Brockhaus and Efron Encyclopedic Dictionary	Brockhaus-Efron	Enzyklopädisches Wörterbuch von Brockhaus und Efron
Q602358	['Book']	In which language is the Brockhaus and Efron Encyclopedic Dictionary written?	en	de	Brockhaus and Efron Encyclopedic Dictionary	Brockhaus-Efron	Enzyklopädisches Wörterbuch von Brockhaus und Efron
Q605249	['Artwork', 'Book']	What type of artwork is Do Androids Dream of Electric Sheep??	en	de	Do Androids Dream of Electric Sheep?	Träumen Androiden von elektrischen Schafen?	Träumen Roboter von elektrischen Schafen?; Blade Runner
Q605249	['Artwork', 'Book']	In which year was Do Androids Dream of Electric Sheep? published?	en	de	Do Androids Dream of Electric Sheep?	Träumen Androiden von elektrischen Schafen?	Träumen Roboter von elektrischen Schafen?; Blade Runner
Q605249	['Artwork', 'Book']	Can androids in Do Androids Dream of Electric Sheep? experience dreams about electric sheep?	en	de	Do Androids Dream of Electric Sheep?	Träumen Androiden von elektrischen Schafen?	Träumen Roboter von elektrischen Schafen?; Blade Runner
Q6099564	['TV series']	When was Ivor the Engine first aired?	en	de	Ivor the Engine	Die kleine Lok Ivor	
Q6099564	['TV series']	How many seasons of Ivor the Engine are there?	en	de	Ivor the Engine	Die kleine Lok Ivor	
Q6099564	['TV series']	Who created Ivor the Engine?	en	de	Ivor the Engine	Die kleine Lok Ivor	
Q618345	['Food']	Can apple sauce be used in baking recipes?	en	de	apple sauce	Apfelmus	Apfelbrei; Apfelkompott; Apfelschaum
Q618345	['Food']	What are some popular uses for apple sauce?	en	de	apple sauce	Apfelmus	Apfelbrei; Apfelkompott; Apfelschaum
Q618345	['Food']	Is apple sauce a healthy snack option?	en	de	apple sauce	Apfelmus	Apfelbrei; Apfelkompott; Apfelschaum
Q623153	['Artwork']	In what year was Theses on Feuerbach written?	en	de	Theses on Feuerbach	Thesen über Feuerbach	Feuerbachthese; Feuerbachthesen
Q623153	['Artwork']	Who is the author of the literary work Theses on Feuerbach?	en	de	Theses on Feuerbach	Thesen über Feuerbach	Feuerbachthese; Feuerbachthesen
Q623153	['Artwork']	How many theses are included in Theses on Feuerbach?	en	de	Theses on Feuerbach	Thesen über Feuerbach	Feuerbachthese; Feuerbachthesen
Q62401	['Person']	How long did Duke George of Oldenburg live?	en	de	Duke George of Oldenburg	Georg von Oldenburg	Peter Friedrich Georg von Oldenburg; Peter Friedrich Georg von Holstein-Oldenburg
Q62401	['Person']	When was Duke George of Oldenburg born?	en	de	Duke George of Oldenburg	Georg von Oldenburg	Peter Friedrich Georg von Oldenburg; Peter Friedrich Georg von Holstein-Oldenburg
Q62401	['Person']	What was Duke George of Oldenburg's nationality?	en	de	Duke George of Oldenburg	Georg von Oldenburg	Peter Friedrich Georg von Oldenburg; Peter Friedrich Georg von Holstein-Oldenburg
Q62483	['Person']	Where was William, Duke of Jülich-Cleves-Berg from?	en	de	William, Duke of Jülich-Cleves-Berg	Wilhelm V. von Kleve	Wilhelm der Reiche; Wilhelm Ⅴ.
Q62483	['Person']	What was the title held by William, Duke of Jülich-Cleves-Berg?	en	de	William, Duke of Jülich-Cleves-Berg	Wilhelm V. von Kleve	Wilhelm der Reiche; Wilhelm Ⅴ.
Q62483	['Person']	In what years did William, Duke of Jülich-Cleves-Berg rule over Jülich-Cleves-Berg?	en	de	William, Duke of Jülich-Cleves-Berg	Wilhelm V. von Kleve	Wilhelm der Reiche; Wilhelm Ⅴ.
Q6316745	['Person', 'Fictional entity']	Is the Fairy Godmother a villain or a hero in Shrek?	en	de	Fairy Godmother	Die Gute Fee	
Q6316745	['Person', 'Fictional entity']	What role does the Fairy Godmother play in the Shrek movies?	en	de	Fairy Godmother	Die Gute Fee	
Q6316745	['Person', 'Fictional entity']	What magical powers does the Fairy Godmother have in Shrek?	en	de	Fairy Godmother	Die Gute Fee	
Q634325	['Movie']	Who are the main actors in The Rare Breed?	en	de	The Rare Breed	Rancho River	
Q634325	['Movie']	What is the genre of the film called The Rare Breed?	en	de	The Rare Breed	Rancho River	
Q634325	['Movie']	When was the movie The Rare Breed released?	en	de	The Rare Breed	Rancho River	
Q639184	['Fictional entity']	What is the name of the leader of the Seven Dwarfs?	en	de	Seven Dwarfs	Die 7 Zwerge	die sieben Zwerge
Q639184	['Fictional entity']	Who are the Seven Dwarfs in Snow White?	en	de	Seven Dwarfs	Die 7 Zwerge	die sieben Zwerge
Q639184	['Fictional entity']	In the story Snow White, what is the occupation of the Seven Dwarfs?	en	de	Seven Dwarfs	Die 7 Zwerge	die sieben Zwerge
Q652046	['Place of worship']	How old is the Muhammad Ali Mosque?	en	de	Muhammad Ali Mosque	Muhammad-Ali-Moschee	Alabastermoschee
Q652046	['Place of worship']	What type of place is the Muhammad Ali Mosque?	en	de	Muhammad Ali Mosque	Muhammad-Ali-Moschee	Alabastermoschee
Q652046	['Place of worship']	What is the significance of the Muhammad Ali Mosque?	en	de	Muhammad Ali Mosque	Muhammad-Ali-Moschee	Alabastermoschee
Q6553565	['Musical work']	How many movements are there in the Trumpet Concerto?	en	de	Trumpet Concerto	Trompetenkonzert E-Dur	
Q6553565	['Musical work']	What type of musical work is the Trumpet Concerto?	en	de	Trumpet Concerto	Trompetenkonzert E-Dur	
Q6553565	['Musical work']	When was the Trumpet Concerto composed?	en	de	Trumpet Concerto	Trompetenkonzert E-Dur	
Q664500	['Musical work']	How would you describe Arnold Schoenberg's cantata A Survivor from Warsaw?	en	de	A Survivor from Warsaw	Ein Überlebender aus Warschau	A Survivor from Warsaw
